unique_id,name,firstname,title,namesuffix,fblink1,fblink2,twlink,isListed,list_place,isDC,constituency,constituency_str,state,renewed_candidacy,party,sex,age,residence,birthplace,profession
2140,Bockelmann,Catharina Brigitte,NA,NA,https://www.facebook.com/Bockelmann.Cathy/,NA,NA,1,30,0,NA,NA,12,0,2,0,1987,Falkensee,Berlin,Referendarin
2141,Waiß,Daniela,NA,NA,NA,NA,NA,1,31,0,NA,NA,12,0,2,0,1982,Cottbus,Wolgast,Sachbearbeiterin
2142,Braatz,Marie-Theresa,NA,NA,NA,NA,NA,1,32,0,NA,NA,12,0,2,0,1996,Havelsee,Brandenburg an der Havel,Studentin
2143,Teuteberg,Linda,NA,NA,https://www.facebook.com/linda.teuteberg,https://www.facebook.com/Linda-Teuteberg-416574435099101/,https://twitter.com/lindateuteberg,1,1,1,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12,0,6,0,1981,Potsdam,Königs Wusterhausen,Rechtsanwältin / Referentin im BMBF
2144,Neumann,Martin,Prof. Dr.,NA,https://www.facebook.com/martin.w.neumann,NA,NA,1,2,1,65,Elbe-Elster – Oberspreewald-Lausitz II,12,0,6,1,1956,Vetschau/Spreewald,Vetschau,Hochschullehrer / beratender Ingenieur
2145,Vohn,Eric,NA,NA,https://www.facebook.com/eric.vohn,https://www.facebook.com/VohnBTW17/,NA,1,3,1,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12,0,6,1,1987,Groß Kreutz (Havel),Potsdam,Student
2146,Dachroth,Mirko,NA,NA,NA,NA,NA,1,4,1,59,Märkisch-Oderland – Barnim II,12,0,6,1,1975,Hoppegarten,Pritzwalk,Berufsoffizier
2147,Schieritz,Laura,NA,NA,https://www.facebook.com/Schieritz.Laura/,https://www.facebook.com/laura.schieritz,https://twitter.com/LauraSchieritz,1,5,1,57,Uckermark – Barnim I,12,0,6,0,1998,Dresden,Forst (Lausitz),Studentin
2148,Dietrich,Manfred Werner Reinhold,Dr.,NA,NA,NA,NA,1,6,1,63,Frankfurt (Oder) – Oder-Spree,12,0,6,1,1952,Müllrose,Müllrose,Ingenieur
2149,Richter,Volkmar,Prof. Dr.,NA,https://www.facebook.com/profile.php?id=100010253191828,NA,NA,1,7,1,58,Oberhavel – Havelland II,12,0,6,1,1946,Ketzin/Havel,Oederan,Hochschullehrer / Informatiker
2150,Hoffmann,Andreas Gerd,NA,NA,NA,NA,NA,0,NA,1,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12,0,6,1,1963,Havelaue,Berlin,Unternehmer
2151,Kerstan,Rico,NA,NA,https://www.facebook.com/RKFDP/,https://www.facebook.com/rico.kerstan,NA,0,NA,1,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12,0,6,1,1990,Lübben (Spreewald),Altdöbern,Risikomanager
2152,Staudacher,Jeff,NA,NA,https://www.facebook.com/jeff.staudacher,NA,NA,0,NA,1,64,Cottbus – Spree-Neiße,12,0,6,1,1987,Forst (Lausitz),Forst (Lausitz),Referendar Lehramt
2153,Baerbock,Annalena,NA,NA,https://www.facebook.com/abaerbock/,https://www.facebook.com/annalena.baerbock,https://twitter.com/ABaerbock,1,1,1,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12,1,4,0,1980,Potsdam,Hannover,Völkerrechtlerin
2154,Kalinka,Gerhard,NA,NA,https://www.facebook.com/gerhard.kalinka,https://www.facebook.com/Gerhard-Kalinka-1170847619690117/,https://twitter.com/gkalinka,1,2,1,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12,0,4,1,1962,Blankenfelde-Mahlow,Berlin,Ingenieur
2155,Budke,Petra,NA,NA,https://www.facebook.com/petra.budke.7,NA,NA,1,3,1,58,Oberhavel – Havelland II,12,0,4,0,1958,Dallgow-Döberitz,Bielefeld,Sprachlehrerin
2156,Sommer,Jan,NA,NA,https://www.facebook.com/gruener.sommer,NA,NA,1,4,1,59,Märkisch-Oderland – Barnim II,12,0,4,1,1970,Müncheberg,Düsseldorf,Bauer
2157,Havekost,Frauke Andrea,NA,NA,https://www.facebook.com/frauke.havekost,NA,https://twitter.com/HavekostFrauke,1,5,0,NA,NA,12,0,4,0,1968,Potsdam,Bremen,Volkskundlerin (M. A.)
2158,Wandrey,Martin,NA,NA,https://www.facebook.com/MartinWandrey/,https://www.facebook.com/wandreyM,https://twitter.com/mart_wand,1,6,1,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12,0,4,1,1993,Friesack,Nauen,Student
2159,Dyhr,Thomas,NA,NA,https://www.facebook.com/dyhr.thomas,NA,https://twitter.com/ThomasDyhr,0,NA,1,57,Uckermark – Barnim I,12,0,4,1,1958,Bernau bei Berlin,Wuppertal,Kriminalbeamter
2160,Heyer-Stuffer,Till-Christian,NA,NA,NA,NA,NA,0,NA,1,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12,0,4,1,1959,Potsdam,Karlsruhe,Wirtschaftsingenieur
2161,Rostock,Clemens,NA,NA,https://www.facebook.com/clemens.rostock,NA,https://twitter.com/Clemens_Rostock,0,NA,1,63,Frankfurt (Oder) – Oder-Spree,12,0,4,1,1984,Hennigsdorf,Eisenhüttenstadt,Volkswirt / Regionalwissenschaftler
2162,Renner,Wolfgang Jürgen,NA,NA,https://www.facebook.com/wolfgang.renner.37,NA,https://twitter.com/Lausitz_Renner,0,NA,1,64,Cottbus – Spree-Neiße,12,0,4,1,1958,Byhleguhre-Byhlen,München,Dipl.-Biologe / Naturparkleiter
2163,Schön,Stefan,NA,NA,https://www.facebook.com/tierarzt.stefan.schoen,NA,NA,0,NA,1,65,Elbe-Elster – Oberspreewald-Lausitz II,12,0,4,1,1974,Vetschau/Spreewald,Cottbus,Tierarzt
2164,Tackmann,Kirsten,Dr.,NA,https://www.facebook.com/kirsten.tackmann,NA,https://twitter.com/kirstentackmann,1,1,1,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12,1,3,0,1960,Wusterhausen/Dosse,Schmalkalden,MdB / Tierärztin
2165,Nord,Thomas Hans,NA,NA,https://www.facebook.com/thomas.nord.319,NA,https://twitter.com/NordMdb,1,2,1,63,Frankfurt (Oder) – Oder-Spree,12,1,3,1,1957,Frankfurt (Oder),Berlin,MdB / Kulturwissenschaftler
2166,Domscheit-Berg,Anke,NA,NA,https://www.facebook.com/AnkeDomscheitBerg,https://www.facebook.com/domscheit,https://twitter.com/anked,1,3,1,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12,0,3,0,1968,Fürstenberg/Havel,Premnitz,Publizistin
2167,Müller,Norbert,NA,NA,https://www.facebook.com/norbert.mueller.dielinke,https://www.facebook.com/norbert.muller.39,https://twitter.com/norbert_mdb,1,4,1,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12,1,3,1,1986,Potsdam,Wriezen,MdB / Student
2168,Kaufhold,Birgit Doris,NA,NA,https://www.facebook.com/KaufholdBirgit,NA,https://twitter.com/Kaufhold_Birgit,1,5,1,64,Cottbus – Spree-Neiße,12,0,3,0,1961,Spremberg,Altdöbern,Dipl.-Ing. Erkundungsgeologie (FH)
2169,Petzold,Harald Alfred,NA,NA,https://www.facebook.com/harald.petzold.dielinke/,NA,https://twitter.com/hpetzold,1,6,1,58,Oberhavel – Havelland II,12,1,3,1,1962,Falkensee,Seebad Heringsdorf,MdB / Lehrer
2170,Kühn,Kerstin,NA,NA,https://www.facebook.com/profile.php?id=100012932076631,https://www.facebook.com/kuehnsozial/,NA,1,7,1,59,Märkisch-Oderland – Barnim II,12,0,3,0,1963,Bernau bei Berlin,Weimar,Rechtsanwältin
2171,Kaiser,Ralf Peter,NA,NA,https://www.facebook.com/kaiserindenbundestag,https://www.facebook.com/oldtimerralle,NA,1,8,0,NA,NA,12,0,3,1,1970,Eberswalde,Eberswalde,Gewerkschaftssekretär
2172,Tietze,Diana,NA,NA,https://www.facebook.com/diana.tietze.dielinke/,https://www.facebook.com/profile.php?id=100015379667972,NA,1,9,1,65,Elbe-Elster – Oberspreewald-Lausitz II,12,0,3,0,1969,Calau,Bautzen,Dipl.-Psychologin
2173,Preuß,Carsten Joachim,NA,NA,https://www.facebook.com/carstenpreuss.zossen/,https://www.facebook.com/profile.php?id=100001724524329,https://twitter.com/carstenpreuss,1,10,1,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12,0,3,1,1962,Zossen,Luckenwalde,Dipl.-Agraringenieur
2174,Büttner,Andreas Hermann,NA,Hermann,https://www.facebook.com/andreasbuettnerdielinke,https://www.facebook.com/andreas.buettner.templin,https://twitter.com/BuettnerAndreas,0,NA,1,57,Uckermark – Barnim I,12,0,3,1,1973,Templin,Kassel,Polizeibeamter
2175,Gauland,Eberhardt Alexander,Dr.,NA,NA,NA,NA,1,1,1,63,Frankfurt (Oder) – Oder-Spree,12,0,7,1,1941,Potsdam,Chemnitz,MdL
2176,Reusch,Roman Johannes,NA,NA,NA,NA,NA,1,2,0,NA,NA,12,0,7,1,1954,Stahnsdorf,Düsseldorf,Beamter / Oberstaatsanwalt
2177,Springer,René,NA,NA,https://www.facebook.com/springerrene,NA,https://twitter.com/springerren,1,3,1,61,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,12,0,7,1,1979,Potsdam,Berlin,Angestellter
2178,Kotré,Steffen,NA,NA,https://www.facebook.com/steffen.kotre,NA,https://twitter.com/STEFFEN_KOTRE,1,4,0,NA,NA,12,0,7,1,1971,Mittenwalde,Berlin,Referent / Unternehmensberater
2179,Kleinwächter,Norbert,NA,NA,https://www.facebook.com/norbert.kleinwachter,NA,https://twitter.com/NKleinwaechter,1,5,0,NA,NA,12,0,7,1,1986,Schulzendorf,Augsburg,Lehrer
2180,Ertel,Dietmar,NA,NA,https://www.facebook.com/Ertel.WK62/,NA,https://twitter.com/ErtelDietmar,1,6,1,62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,12,0,7,1,1969,Trebbin,Berlin-Kaulsdorf,pers. Referent
2181,Galau,Andreas,NA,NA,https://www.facebook.com/andreas.galau.7,NA,https://twitter.com/galau_mdl,1,7,0,NA,NA,12,0,7,1,1967,Hennigsdorf,Berlin,MdL / Beamter / Dipl.-Verwaltungswirt
2182,Lützow,Daniel,NA,Freiherr von,https://www.facebook.com/Daniel-Freiherr-von-Lützow-1428591354092550,NA,NA,1,8,0,NA,NA,12,0,7,1,1974,Blankenfelde-Mahlow,Zossen,selbst. Transportunternehmer
2183,Edler,Hans-Stefan Egon,NA,NA,NA,NA,NA,1,9,0,NA,NA,12,0,7,1,1949,Blankenfelde-Mahlow,Ilmenau,Dipl.-Ing. (FH) / Rentner
2184,Limburg,Michael Werner,NA,NA,https://www.facebook.com/michael.limburg.10,NA,NA,1,10,0,NA,NA,12,0,7,1,1940,Potsdam,Berlin,Dipl.-Ingenieur
2185,Möller,Wilko,NA,NA,https://www.facebook.com/wilko.moller.1,https://www.facebook.com/afdstadtverordnetermoeller,NA,1,11,0,NA,NA,12,0,7,1,1966,Frankfurt (Oder),Hannover,Bundespolizeibeamter
2186,Nehls,Michael,NA,NA,https://www.facebook.com/michael.nehls.14,https://www.facebook.com/Michael-Nehls-334256530322358/,NA,1,12,1,56,Prignitz – Ostprignitz-Ruppin – Havelland I,12,0,7,1,1961,Rheinsberg,Rathenow,selbst. Versicherungsmakler e. K.
2187,John,Jan Steffen Daniel,NA,NA,https://www.facebook.com/Bundestagswahlen2017/,NA,https://twitter.com/steffenjohn9,0,NA,1,57,Uckermark – Barnim I,12,0,7,1,1964,Panketal,Berlin,Fachwirt im Finanz- und Rechnungswesen
2188,Schmidt,Christian,NA,NA,https://www.facebook.com/afd.schmidt/,NA,https://twitter.com/AfD_Schmidt,0,NA,1,58,Oberhavel – Havelland II,12,0,7,1,1972,Birkenwerder,Friedrichroda,Angestellter
2189,Schuffenhauer,Andreas Mario,NA,NA,https://de-de.facebook.com/andreas.schuffenhauer.3,NA,NA,0,NA,1,59,Märkisch-Oderland – Barnim II,12,0,7,1,1960,Buckow (Märkische Schweiz),Dresden,Zimmerermeister
2190,Riedelsdorf,Klaus-Dieter,NA,NA,https://www.facebook.com/beetzsee.segler,www.facebook.com/klausriedelsdorf,https://twitter.com/AfD_Riedelsdorf,0,NA,1,60,Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,12,0,7,1,1966,Brandenburg an der Havel,Neustrelitz,Logistiker
2191,Spring-Räumschüssel,Helene Marianne,NA,NA,https://www.facebook.com/MarianneSpringRaeumschuessel/,NA,NA,0,NA,1,64,Cottbus – Spree-Neiße,12,0,7,0,1946,Cottbus,Guben,Ingenieurökonomin
2192,Drenske,Peter Holger,NA,NA,https://www.facebook.com/Peter.Drenske.AfD/,NA,NA,0,NA,1,65,Elbe-Elster – Oberspreewald-Lausitz II,12,0,7,1,1960,Lichterfeld-Schacksdorf,Finsterwalde,Ingenieur für Fleischwirtschaft
2193,Merkel,Angela Dorothea,Dr.,NA,https://www.facebook.com/AngelaMerkel/,NA,NA,1,1,1,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13,1,1,0,1954,Berlin,Hamburg,MdB / Bundeskanzlerin
2194,Rehberg,Eckhardt Harald,NA,NA,https://www.facebook.com/RehbergMdB/,NA,https://twitter.com/eckhardtrehberg,1,2,1,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13,1,1,1,1954,Marlow,Ribnitz-Damgarten,Dipl.-Ing. für Informationsverarbeitung
2195,Monstadt,Dietrich,NA,NA,https://www.facebook.com/dietrich.monstadt/,NA,NA,1,3,1,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13,1,1,1,1957,Schwerin,Bochum,MdB / Rechtsanwalt
2196,Strenz,Karin,NA,NA,https://www.facebook.com/Karin.Strenz/,https://www.facebook.com/profile.php?id=100014307729390,https://twitter.com/karinstrenz,1,4,1,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13,1,1,0,1967,Schwerin,Lübz,MdB
2197,Stein,Peter,NA,NA,https://www.facebook.com/MdB.Peter.Stein/,https://www.facebook.com/peter.stein.73700,https://twitter.com/Peter_Stein_CDU,1,5,1,14,Rostock – Landkreis Rostock II,13,1,1,1,1968,Mönchhagen,Siegen,MdB
2198,Amthor,Philipp,NA,NA,https://www.facebook.com/amthor.philipp/,NA,NA,1,6,1,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13,0,1,1,1992,Ueckermünde,Ueckermünde,Jurist
2199,Friemann-Jennert,Maika,NA,NA,https://www.facebook.com/friemann.jennert,NA,https://twitter.com/MFJ_MdL_MV,1,7,0,NA,NA,13,0,1,0,1964,Ludwigslust,Ludwigslust,MdL / Dipl.-Bibliothekarin
2200,Zillmer,Christine,NA,NA,https://www.facebook.com/christine.zillmer,NA,NA,1,8,0,NA,NA,13,0,1,0,1978,Sassnitz,Bergen auf Rügen,Dipl.-Kauffrau (FH)
2201,Giermann,Steven,NA,NA,https://www.facebook.com/steven.puhl.56,NA,NA,1,9,0,NA,NA,13,0,1,1,1998,Neubrandenburg,Neubrandenburg,Student
2202,Bauer,Robert,NA,NA,https://www.facebook.com/robert.bauer.10297,NA,NA,1,10,0,NA,NA,13,0,1,1,1985,Rostock,Rostock,selbständig
2203,Lewing,Thomas,NA,NA,NA,NA,NA,1,11,0,NA,NA,13,0,1,1,1970,Stralsund,Stralsund,Haustechniker
2204,Steffen,Sonja Amalie,NA,NA,https://www.facebook.com/sonja.steffen,https://www.facebook.com/sonja.steffen.spd/,https://twitter.com/steffensonja,1,1,1,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13,1,2,0,1963,Stralsund,Dreiborn,Rechtsanwältin
2205,Junge,Frank Michael,NA,NA,https://www.facebook.com/frankjunge,https://www.facebook.com/profile.php?id=100004849726628,https://twitter.com/fjunge,1,2,1,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13,1,2,1,1967,Wismar,Halle (Saale),Dipl.-Sportlehrer
2206,Tegtmeier,Martina,NA,NA,https://www.facebook.com/martina.tegtmeier.3,NA,NA,1,3,1,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13,0,2,0,1958,Dragun,Hille,MdL
2207,Miraß,Heiko Fred Max,NA,NA,https://www.facebook.com/heiko.mirass.spd/,NA,https://twitter.com/heikomirass,1,4,1,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13,0,2,1,1967,Poseritz,Greifswald,Vorsitzender der Geschäftsführung
2208,Pflugradt,Jeannine,NA,NA,https://www.facebook.com/jeannine.pflugradt,https://www.facebook.com/pflugradtjeannine,https://twitter.com/jeannine_spd,1,5,1,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13,1,2,0,1973,Neustrelitz,Neustrelitz,Industriekauffrau
2209,Reinke,Christian,NA,NA,NA,NA,NA,1,6,1,14,Rostock – Landkreis Rostock II,13,0,2,1,1973,Rostock,Schwerin,Dipl.-Volkswirt
2210,Dejosez,Jacqueline,NA,NA,https://www.facebook.com/JacquelineDejosez.Bundestagskandidatin,https://www.facebook.com/j.dejosez,https://twitter.com/JacquelineDz,1,7,0,NA,NA,13,0,2,0,1993,Rostock,Aachen,Studentin
2211,Alff,Daniel,NA,NA,https://www.facebook.com/alff.daniel,https://www.facebook.com/PanTau,NA,1,8,0,NA,NA,13,0,2,1,1977,Schwerin,Güstow,Rechtsanwalt
2212,Wandt,Sandra,NA,NA,https://www.facebook.com/ListenkandidatinPlatz9MV,https://www.facebook.com/sandra.wandt.5,https://twitter.com/wandt_sandra,1,9,0,NA,NA,13,0,2,0,1976,Rostock,Schwerin,Projektmanagerin
2213,Wölk,Monique Nadine,NA,NA,NA,NA,NA,1,10,0,NA,NA,13,0,2,0,1976,Greifswald,Mönchengladbach,Angestellte
2214,Seebauer,Nancy,NA,NA,https://www.facebook.com/nancy.seebauer,NA,NA,1,11,0,NA,NA,13,0,2,0,1984,Schwerin,Neustrelitz,Angestellte
2215,Reinhold,Hagen,NA,NA,https://www.facebook.com/hagenreinholdfdp/,https://www.facebook.com/Hagen.Reinhold,NA,1,1,1,14,Rostock – Landkreis Rostock II,13,0,6,1,1978,Pruchten,Wismar,Meister im Maurer- und Betonhandwerk
2216,Bartelt,Christian,NA,NA,https://www.facebook.com/christian.bartelt.1,NA,NA,1,2,1,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13,0,6,1,1976,Spantekow,Neubrandenburg,Zahnarzt
2217,Zimmermann,Sascha,NA,NA,https://www.facebook.com/sascha.zimmermann.319,NA,NA,1,3,1,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13,0,6,1,1975,Güstrow,Königs Wusterhausen,Rechtsanwalt
2218,Siegemund,Doreen,NA,NA,https://www.facebook.com/doreen.siegemund.3,NA,NA,1,4,0,NA,NA,13,0,6,0,1969,Schwerin,Schwerin,Geschäftsführerin
2219,Ötinger,Stev,NA,NA,https://www.facebook.com/stevoetinger/,NA,https://twitter.com/stevoetinger,1,5,1,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13,0,6,1,1976,Schwerin,Crivitz,selbständig
2220,Rehhagen,Chris,NA,NA,https://www.facebook.com/chrisrehhagenfdp/,NA,https://twitter.com/chrehhagen,1,6,1,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13,0,6,1,1992,Zapel,Crivitz,Physiker (M. Sc.)
2221,Lange,Bernd,NA,NA,https://www.facebook.com/bernd.lange.europa/,https://www.facebook.com/bernd.lange.5209,https://twitter.com/berndlange,1,7,0,NA,NA,13,0,6,1,1957,Neu Kosenow,Kiel,Jurist / Ordnungsamtsleiter
2222,Meinhardt,Patrick,NA,NA,https://www.facebook.com/patrick.meinhardt/,https://www.facebook.com/patrick.meinhardt.10,https://twitter.com/meinhardt,0,NA,1,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13,0,6,1,1966,Berlin,Baden-Baden,Bundesgeschäftsleiter Politik
2223,Müller,Claudia,NA,NA,https://www.facebook.com/gruenclaudia,NA,https://twitter.com/gruenclaudia,1,1,1,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13,0,4,0,1981,Stralsund,Rostock,Betriebswirtin
2224,Jaeger,Johann-Georg Friedrich,NA,NA,https://www.facebook.com/johanngeorg.jaeger,NA,NA,1,2,0,NA,NA,13,0,4,1,1965,Rostock,Ludwigslust,Projektentwickler
2225,Schulz,Claudia,NA,NA,https://www.facebook.com/claudia.schulz.372,NA,https://twitter.com/claudiaschulzmv,1,3,1,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13,0,4,0,1977,Rostock,Dessau,Dipl.-Agraringenieurin
2226,Engling,Mathias,NA,NA,https://www.facebook.com/mathias.engling,NA,NA,1,4,1,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13,0,4,1,1987,Stepenitztal,Grevesmühlen,Informatiker
2227,Suntrup,Sonja,NA,NA,https://www.facebook.com/sonja.imken,NA,NA,1,5,0,NA,NA,13,0,4,0,1967,Röbel/Müritz,Delmenhorst,Lehrerin
2228,Pfarr,Timo Elias,NA,NA,https://www.facebook.com/timo.pfarr,NA,NA,1,6,1,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13,0,4,1,1994,Greifswald,Heidelberg,Student
2229,Flachsmeyer,Uwe,NA,NA,https://www.facebook.com/uwe.flachsmeyer,NA,NA,0,NA,1,14,Rostock – Landkreis Rostock II,13,0,4,1,1967,Rostock,Rostock,Dipl.-Kaufmann
2230,Göpper,Monika,NA,NA,https://www.facebook.com/monikagoepp/,NA,NA,0,NA,1,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13,0,4,0,1967,Malchow,Langenargen,Krankenschwester
2231,Bartsch,Dietmar Gerhard,Dr.,NA,https://www.facebook.com/DietmarBartschMdB/,https://www.facebook.com/dietmar.bartsch.7,https://twitter.com/DietmarBartsch,1,1,1,14,Rostock – Landkreis Rostock II,13,1,3,1,1958,Prerow,Stralsund,MdB
2232,Bluhm,Heidrun,NA,NA,https://www.facebook.com/Heidrun-Bluhm-157199237764392/,https://www.facebook.com/profile.php?id=100011038509541,NA,1,2,1,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13,1,3,0,1958,Schwerin,Schwerin,MdB
2233,Kassner,Karin Kerstin,NA,NA,https://www.facebook.com/linksinvorpommern/,https://www.facebook.com/kerstin.kassner.1,NA,1,3,1,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13,1,3,0,1958,Putgarten,Radebeul,Dipl.-Ökonomin
2234,Jaschinski,Toni,NA,NA,https://www.facebook.com/IhrLandwirtfuerdenBundestag,NA,NA,1,4,1,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13,0,3,1,1982,Neubrandenburg,Neubrandenburg,Dipl.-Kaufmann
2235,Krone,Susanne,NA,NA,https://www.facebook.com/Susanne.Krone.Linke/,https://www.facebook.com/susanne.krone.7,NA,1,5,0,NA,NA,13,0,3,0,1965,Laage,Bützow,Wohnbereichsleiterin
2236,Walther,André,NA,NA,https://www.facebook.com/andre.walther.359,NA,NA,1,6,1,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13,0,3,1,1988,Schwerin,Parchim,Student
2237,Krumpen,Horst,NA,NA,https://www.facebook.com/profile.php?id=100015404359114&fref=ts,NA,NA,0,NA,1,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13,0,3,1,1966,Wismar,Inden,selbst. Kaufmann
2238,Holm,Leif-Erik,NA,NA,https://www.facebook.com/leiferik.holm,https://www.facebook.com/leiferikholm2/,https://twitter.com/leif_erik_holm,1,1,1,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13,0,7,1,1970,Schwerin,Schwerin,Ökonom (M. Sc.) / Journalist
2239,Komning,Enrico,NA,NA,https://www.facebook.com/komning,https://www.facebook.com/Enrico.Komning/,https://twitter.com/enricokomning,1,2,1,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13,0,7,1,1968,Neubrandenburg,Stralsund,Rechtsanwalt
2240,Schielke-Ziesing,Ulrike,NA,NA,https://www.facebook.com/uli.schzi,https://www.facebook.com/Ulrike-Schielke-Ziesing-AfD-MV-1618008748513984/,NA,1,3,1,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13,0,7,0,1969,Groß Teetzleben,Neubrandenburg,Verwaltungsangestellte
2241,Augustin,Dennis,NA,NA,NA,NA,NA,1,4,1,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13,0,7,1,1970,Ludwigslust,Hamburg,Architekt
2242,Schmidt,Stephan,NA,NA,https://www.facebook.com/stephanschmidt.stsc,NA,https://twitter.com/stsc_,1,5,1,14,Rostock – Landkreis Rostock II,13,0,7,1,1984,Güstrow,Rostock,Referent
2243,Grimm,Christoph Herbert Walter,NA,NA,https://www.facebook.com/christoph.grimm.1217,NA,NA,1,6,1,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13,0,7,1,1957,Damshagen,Frankfurt am Main,Rechtsanwalt
2244,Brauer,Hagen Michael Wolfgang,Dr.,NA,NA,NA,NA,1,7,0,NA,NA,13,0,7,1,1954,Schwerin,Rudolstadt,Dipl.-Chemiker
2245,Förster,Horst,NA,NA,NA,NA,NA,1,8,0,NA,NA,13,0,7,1,1942,Penzlin,Düsseldorf,Amtsgerichtsdirektor a. D.
2246,Maizière,Thomas,Dr.,de,NA,NA,NA,1,1,1,155,Meißen,14,1,1,1,1954,Großenhain,Bonn,MdB / Bundesminister
2247,Vaatz,Arnold,NA,NA,NA,NA,NA,1,2,1,160,Dresden II – Bautzen II,14,1,1,1,1955,Dresden,Weida,MdB
2248,Landgraf,Katharina,NA,NA,https://www.facebook.com/Katharina-Landgraf-1434449423261555/,NA,NA,1,3,1,154,Leipzig-Land,14,1,1,0,1954,Pegau,Kirchengel,MdB
2249,Magwas,Yvonne,NA,NA,https://www.facebook.com/yvonne.magwas,NA,https://twitter.com/YvonneMagwas,1,4,1,166,Vogtlandkreis,14,1,1,0,1979,Auerbach/Vogtl.,Rodewisch,MdB
2250,Körber,Carsten,NA,NA,https://www.facebook.com/koerber.carsten/,https://www.facebook.com/korbercarsten,NA,1,5,1,165,Zwickau,14,1,1,1,1979,Mülsen,Zwickau,MdB / Betriebswirt
2251,Feist,Thomas,Dr.,NA,https://www.facebook.com/drthomasfeistmdb,https://www.facebook.com/profile.php?id=100007459696656,https://twitter.com/drthomasfeist,1,6,1,153,Leipzig II,14,1,1,1,1965,Leipzig,Leipzig,MdB
2252,Bellmann,Veronika,NA,NA,https://www.facebook.com/veronikabellmann/,https://www.facebook.com/veronika.bellmann.79,NA,1,7,1,161,Mittelsachsen,14,1,1,0,1960,Dresden,Karl-Marx-Stadt (jetzt Chemnitz),MdB
2253,Brähmig,Klaus,NA,NA,https://www.facebook.com/klaus.brahmig/,NA,NA,1,8,1,158,Sächsische Schweiz-Osterzgebirge,14,1,1,1,1957,Gohrisch,Königstein,Elektrohandwerksmeister
2254,Heinrich,Frank,NA,NA,https://www.facebook.com/frankheinrichchemnitz/,NA,https://twitter.com/frankheinrich,1,9,1,162,Chemnitz,14,1,1,1,1964,Chemnitz,Siegen,Theologe
2255,Reichel,Markus,Dr.,NA,https://www.facebook.com/markus.reichel.942,NA,https://twitter.com/DrMarkusReiche1,1,10,0,NA,NA,14,0,1,1,1968,Dresden,München,Dipl.-Mathematiker
